gita_press_item_id,code,title,author,category,language,product_type,product_type_label,physical_price_inr,ebook_price_inr,stock_count,page_count,word_count,print_type,binding,book_size,has_physical_product,has_digital_indicator,ebook_id,public_pdf_url,slug,product_url,created_at,partnership_role,acquisition_route,agent_can_download_now,user_action_required,rights_status,catalog_source_url
673f25be07174db38a58753e,1,Shrimad Bhagavad Gita Tattva Vivechani Hindi – Commentary | Gita Press Gorakhpur Publication,Shri Jayadayal Ji Goyandka,Shrimad Bhagvadgita,Hindi,3,PHYSICAL_AND_EBOOK,400,0,194,776,0,1,1,Brihdakar (Jumbo) (27.03cm*36.4cm),true,true,,https://drive.google.com/file/d/1BLJEJzGBNc8YTVeGFp7OuXR9vx3Ej5NU/view?usp=drive_link,shrimad-bhagavad-gita-tattva-vivechani-hindi-commentary-or-gita-press-gorakhpur-publication,https://gitapress.org/product/shrimad-bhagavad-gita-tattva-vivechani-hindi-commentary-or-gita-press-gorakhpur-publication,2024-11-21T12:21:18.994Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587540,3,Gita Tattva Vivechani by Shri Jayadayal Ji Goyandka | Language: Hindi | Code: 3,Shri Jayadayal Ji Goyandka,Shrimad Bhagvadgita,Hindi,1,PHYSICAL,200,,493,672,0,1,1,Granthakar (18.62cm*27.1cm),true,false,,,gita-tattva-vivechani-by-shri-jayadayal-ji-goyandka-or-language-hindi-or-code-3,https://gitapress.org/product/gita-tattva-vivechani-by-shri-jayadayal-ji-goyandka-or-language-hindi-or-code-3,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587541,5,Gita Sadhak Sanjivani by Shri Swami Shriramsukhdas ji | Language: Hindi | Code: 5,Swami Ramsukhdas Ji,Shrimad Bhagvadgita,Hindi,1,PHYSICAL,800,,490,1296,0,1,1,Brihadakar (27.03cm*36.4cm),true,false,,,gita-sadhak-sanjivani-by-shri-swami-shriramsukhdas-ji-or-language-hindi-or-code-5,https://gitapress.org/product/gita-sadhak-sanjivani-by-shri-swami-shriramsukhdas-ji-or-language-hindi-or-code-5,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587542,6,Shrimad Bhagavad Gita Sadhak Sanjivani Hindi – Commentary by Swami Ramsukhdas | Gita Press Gorakhpur Publication,Swami Ramsukhdas Ji,Shrimad Bhagvadgita,Hindi,3,PHYSICAL_AND_EBOOK,450,0,474,1296,0,1,1,Granthakar (18.62cm*27.1cm),true,true,68c3a2a325e772a4dd933451,,shrimad-bhagavad-gita-sadhak-sanjivani-hindi-commentary-by-swami-ramsukhdas-or-gita-press-gorakhpur-publication,https://gitapress.org/product/shrimad-bhagavad-gita-sadhak-sanjivani-hindi-commentary-by-swami-ramsukhdas-or-gita-press-gorakhpur-publication,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587543,7,Gita Sadhak Sanjivani by Shri Swami Shriramsukhdas ji | Language: Marathi | Code: 7,Swami Ramsukhdas Ji,Shrimad Bhagvadgita,Marathi,1,PHYSICAL,400,,492,1200,0,1,1,Granthakar (18.62cm*27.1cm),true,false,,,gita-sadhak-sanjivani-by-shri-swami-shriramsukhdas-ji-or-language-marathi-or-code-7,https://gitapress.org/product/gita-sadhak-sanjivani-by-shri-swami-shriramsukhdas-ji-or-language-marathi-or-code-7,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587544,8,Shrimad Bhagavad Gita–Darpan | Language: Hindi | Code: 8,Swami Ramsukhdas Ji,Shrimad Bhagvadgita,Hindi,3,PHYSICAL_AND_EBOOK,140,0,496,384,0,1,1,Granthakar (18.62cm*27.1cm),true,true,6728b606e8d462725f6e0251,,shrimad-bhagavad-gita-darpan-or-language-hindi-or-code-8,https://gitapress.org/product/shrimad-bhagavad-gita-darpan-or-language-hindi-or-code-8,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587545,10,"Śhrimad Bhagavad Gīta Shankar bhashya With Sanskrit Commentary, and Hindi Translation | Language: Hindi | Code: 10",Shri Shankaracharya Ji,Shrimad Bhagvadgita,Hindi,3,PHYSICAL_AND_EBOOK,180,0,12,512,0,1,1,Granthakar (18.62cm*27.1cm),true,true,688b3a847c044ebd3b12ced3,,shrimad-bhagavad-gita-shankar-bhashya-with-sanskrit-commentary-and-hindi-translation-or-language-hindi-or-code-10,https://gitapress.org/product/shrimad-bhagavad-gita-shankar-bhashya-with-sanskrit-commentary-and-hindi-translation-or-language-hindi-or-code-10,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587546,11,Shrimad Bhagavad Gita–Chintan | Language: Hindi | Code: 11,Shri Hanuman Prasad Ji Poddar,Shrimad Bhagvadgita,Hindi,3,PHYSICAL_AND_EBOOK,120,0,494,624,0,1,1,Pustakakar (13.5cm*20.32cm),true,true,6728b5fbe8d462725f6e024a,,shrimad-bhagavad-gita-chintan-or-language-hindi-or-code-11,https://gitapress.org/product/shrimad-bhagavad-gita-chintan-or-language-hindi-or-code-11,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587547,12,Shrimad Bhagavad Gita - Padacchheda anvaya | Language: Gujarati | Code: 12,Gita Press Gorakhpur,Shrimad Bhagvadgita,Gujarati,1,PHYSICAL,90,,494,480,0,1,1,Pustakakar (13.5cm*20.32cm),true,false,,,shrimad-bhagavad-gita-padacchheda-anvaya-or-language-gujarati-or-code-12,https://gitapress.org/product/shrimad-bhagavad-gita-padacchheda-anvaya-or-language-gujarati-or-code-12,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587548,13,Shrimad Bhagavad Gita - Padacchheda anvaya| Language: Bangla | Code: 13,Gita Press Gorakhpur,Shrimad Bhagvadgita,Bangla,1,PHYSICAL,100,,500,512,0,1,1,Pustakakar (13.5cm*20.32cm),true,false,,,shrimad-bhagavad-gita-padacchheda-anvayaor-language-bangla-or-code-13,https://gitapress.org/product/shrimad-bhagavad-gita-padacchheda-anvayaor-language-bangla-or-code-13,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587549,14,Shrimad Bhagavad Gita - Padacchheda anvaya | Language: Marathi | Code: 14,Gita Press Gorakhpur,Shrimad Bhagvadgita,Marathi,1,PHYSICAL,90,,495,480,0,1,1,Pustakakar (13.5cm*20.32cm),true,false,,,shrimad-bhagavad-gita-padacchheda-anvaya-or-language-marathi-or-code-14,https://gitapress.org/product/shrimad-bhagavad-gita-padacchheda-anvaya-or-language-marathi-or-code-14,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a58754a,15,Shrimad Bhagad Gita - Mahātmyasahit | Language: Marathi | Code: 15,Gita Press Gorakhpur,Shrimad Bhagvadgita,Marathi,1,PHYSICAL,80,,499,384,0,1,1,Pustakakar (13.5cm*20.32cm),true,false,,,shrimad-bhagad-gita-mahatmyasahit-or-language-marathi-or-code-15,https://gitapress.org/product/shrimad-bhagad-gita-mahatmyasahit-or-language-marathi-or-code-15,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a58754b,16,Shrimad Bhagavad Gita Mahatmya Sahit Hindi – Large Print with Hindi Commentary | Gita Press Gorakhpur Publication,Gita Press Gorakhpur,Shrimad Bhagvadgita,Hindi,3,PHYSICAL_AND_EBOOK,80,0,482,384,0,1,1,Pustakakar (13.5cm*20.32cm),true,true,6728b5efe8d462725f6e022e,,shrimad-bhagavad-gita-mahatmya-sahit-hindi-large-print-with-hindi-commentary-or-gita-press-gorakhpur-publication,https://gitapress.org/product/shrimad-bhagavad-gita-mahatmya-sahit-hindi-large-print-with-hindi-commentary-or-gita-press-gorakhpur-publication,2024-11-21T12:21:18.995Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a58754c,17,Shrimad Bhagavad Gita - Padacchheda anvaya | Language: Hindi | Code: 17,Gita Press Gorakhpur,Shrimad Bhagvadgita,Hindi,1,PHYSICAL,80,,481,432,0,1,1,Pustakakar (13.5cm*20.32cm),true,false,,,shrimad-bhagavad-gita-padacchheda-anvaya-or-language-hindi-or-code-17,https://gitapress.org/product/shrimad-bhagavad-gita-padacchheda-anvaya-or-language-hindi-or-code-17,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a58754d,18,Shrīmad Bhagavad Gīta – Satīk Mota Type | Language: Hindi | Code: 18,Gita Press Gorakhpur,Shrimad Bhagvadgita,Hindi,1,PHYSICAL,40,,494,256,0,1,1,Pustakakar (13.5cm*20.32cm),true,false,,,shrimad-bhagavad-gita-satik-mota-type-or-language-hindi-or-code-18,https://gitapress.org/product/shrimad-bhagavad-gita-satik-mota-type-or-language-hindi-or-code-18,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a58754e,19,Shrimad Bhagavad Gita Bhasha | Language: Hindi | Code: 19,Gita Press Gorakhpur,Shrimad Bhagvadgita,Hindi,1,PHYSICAL,25,,499,144,0,1,1,Pustakakar (13.5cm*20.32cm),true,false,,,shrimad-bhagavad-gita-bhasha-or-language-hindi-or-code-19,https://gitapress.org/product/shrimad-bhagavad-gita-bhasha-or-language-hindi-or-code-19,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a58754f,20,Shrimad Bhagavad Gita Hindi –(Shlokarth Sahit) Meaning of Each Shloka | Gita Press Gorakhpur Publication,Gita Press Gorakhpur,Shrimad Bhagvadgita,Hindi,1,PHYSICAL,25,,390,256,0,1,1,Pocket Size (10.16cm*13.54cm),true,false,,,shrimad-bhagavad-gita-hindi-shlokarth-sahit-meaning-of-each-shloka-or-gita-press-gorakhpur-publication,https://gitapress.org/product/shrimad-bhagavad-gita-hindi-shlokarth-sahit-meaning-of-each-shloka-or-gita-press-gorakhpur-publication,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587550,21,"Sri Pancharatnagita with Vishnu Sahasranama, Bhishma Stavaraj, Anusmṛti & Gajendra Moksha | Language: Sanskrit | Code: 21",Gita Press Gorakhpur,Shrimad Bhagvadgita,Sanskrit,3,PHYSICAL_AND_EBOOK,50,0,493,192,0,1,1,Pustakakar (13.5cm*20.32cm),true,true,68c8de54629886a87a1d44d4,,sri-pancharatnagita-with-vishnu-sahasranama-bhishma-stavaraj-anusmti-and-gajendra-moksha-or-language-sanskrit-or-code-21,https://gitapress.org/product/sri-pancharatnagita-with-vishnu-sahasranama-bhishma-stavaraj-anusmti-and-gajendra-moksha-or-language-sanskrit-or-code-21,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587551,22,Shrimad Bhagavad Gita shlokas Mool | Language: Sanskrit | Code: 22,Gita Press Gorakhpur,Shrimad Bhagvadgita,Sanskrit,1,PHYSICAL,25,,490,128,0,1,1,Pustakakar (13.5cm*20.32cm),true,false,,,shrimad-bhagavad-gita-shlokas-mool-or-language-sanskrit-or-code-22,https://gitapress.org/product/shrimad-bhagavad-gita-shlokas-mool-or-language-sanskrit-or-code-22,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587552,23,Shrimad Bhagavad Gita Vishnusahasranam Sahit Sanskrit – Complete Gita with Vishnu Sahasranama  Gita Press Gorakhpur Publication,Gita Press Gorakhpur,Shrimad Bhagvadgita,Sanskrit,3,PHYSICAL_AND_EBOOK,10,0,483,128,0,1,1,Pocket Size (10.16cm*13.54cm),true,true,6757d85414feffc76a668cf9,,shrimad-bhagavad-gita-vishnusahasranam-sahit-sanskrit-complete-gita-with-vishnu-sahasranama-gita-press-gorakhpur-publication,https://gitapress.org/product/shrimad-bhagavad-gita-vishnusahasranam-sahit-sanskrit-complete-gita-with-vishnu-sahasranama-gita-press-gorakhpur-publication,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587553,25,Srishuk Sudha Sagar | Language: Hindi | Code: 25,Gita Press Gorakhpur,Puran Upanishad and Others,Hindi,1,PHYSICAL,800,,228,1072,0,1,1,Brihadakar (27.03cm*36.4cm),true,false,,,srishuk-sudha-sagar-or-language-hindi-or-code-25,https://gitapress.org/product/srishuk-sudha-sagar-or-language-hindi-or-code-25,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587554,26,Shrimad Bhagavat Mahapuran Hindi - First Part with Hindi Commentary and Illustrations | Gita Press Gorakhpur Publication,Gita Press Gorakhpur,Puran Upanishad and Others,Hindi,3,PHYSICAL_AND_EBOOK,440,0,468,1024,0,1,1,Granthakar (18.62cm*27.1cm),true,true,68c1061914a562781e449180,,shrimad-bhagavat-mahapuran-hindi-first-part-with-hindi-commentary-and-illustrations-or-gita-press-gorakhpur-publication,https://gitapress.org/product/shrimad-bhagavat-mahapuran-hindi-first-part-with-hindi-commentary-and-illustrations-or-gita-press-gorakhpur-publication,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587555,27,Shrimad Bhagavat Mahapuran Hindi – Second Part with Hindi Commentary and Illustrations | Gita Press Gorakhpur Publication,Gita Press Gorakhpur,Puran Upanishad and Others,Hindi,3,PHYSICAL_AND_EBOOK,440,0,472,1024,0,1,1,Granthakar (18.62cm*27.1cm),true,true,68c1062514a562781e4492cf,,shrimad-bhagavat-mahapuran-hindi-second-part-with-hindi-commentary-and-illustrations-or-gita-press-gorakhpur-publication,https://gitapress.org/product/shrimad-bhagavat-mahapuran-hindi-second-part-with-hindi-commentary-and-illustrations-or-gita-press-gorakhpur-publication,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587556,29,Shrimad Bhagavat Mahapuran (Sthoolaksharam Moolmantram)  Sanskrit – Text in Bold Script | Gita Press Gorakhpur Publication |,Gita Press Gorakhpur,Puran Upanishad and Others,Sanskrit,1,PHYSICAL,250,,190,656,0,1,1,Granthakar (18.62cm*27.1cm),true,false,,,shrimad-bhagavat-mahapuran-sthoolaksharam-moolmantram-sanskrit-text-in-bold-script-or-gita-press-gorakhpur-publication-or,https://gitapress.org/product/shrimad-bhagavat-mahapuran-sthoolaksharam-moolmantram-sanskrit-text-in-bold-script-or-gita-press-gorakhpur-publication-or,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587557,30,Shri Prem-Sudha-Sagar | Hindi Commentary on the 10th Skandha of Shrimad Bhagavat | Language: Hindi | Size: Large | Code: 30,Gita Press Gorakhpur,Puran Upanishad and Others,Hindi,1,PHYSICAL,140,,67,368,0,1,1,Granthakar (18.62cm*27.1cm),true,false,,,shri-prem-sudha-sagar-or-hindi-commentary-on-the-10th-skandha-of-shrimad-bhagavat-or-language-hindi-or-size-large-or-code-30,https://gitapress.org/product/shri-prem-sudha-sagar-or-hindi-commentary-on-the-10th-skandha-of-shrimad-bhagavat-or-language-hindi-or-size-large-or-code-30,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587558,31,Bhagavata Ekadasha Skandha  (Hindi),Gita Press Gorakhpur,Puran Upanishad and Others,Hindi,1,PHYSICAL,70,,493,352,0,1,1,Pustakakar (13.5cm*20.32cm),true,false,,,bhagavata-ekadasha-skandha-hindi,https://gitapress.org/product/bhagavata-ekadasha-skandha-hindi,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a587559,32,"Mahabharat - Volume 1 (Adi Parva & Sabha Parva, Illustrated Hindi Translation) | Language: Hindi | Code: 32",Maharshi Vedvyas,Puran Upanishad and Others,Hindi,1,PHYSICAL,500,,260,1072,0,1,1,Granthakar (18.62cm*27.1cm),true,false,,,mahabharat-volume-1-adi-parva-and-sabha-parva-illustrated-hindi-translation-or-language-hindi-or-code-32,https://gitapress.org/product/mahabharat-volume-1-adi-parva-and-sabha-parva-illustrated-hindi-translation-or-language-hindi-or-code-32,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a58755a,33,"Mahabharat – Volume 2 (Van Parva & Virat Parva, Illustrated Hindi Translation) | Language: Hindi | Code: 33",Maharshi Vedvyas,Puran Upanishad and Others,Hindi,1,PHYSICAL,500,,487,1216,0,1,1,Granthakar (18.62cm*27.1cm),true,false,,,mahabharat-volume-2-van-parva-and-virat-parva-illustrated-hindi-translation-or-language-hindi-or-code-33,https://gitapress.org/product/mahabharat-volume-2-van-parva-and-virat-parva-illustrated-hindi-translation-or-language-hindi-or-code-33,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a58755b,34,"Mahabharat - Volume 3 (Udyoga Parva & Bhishma Parva, Illustrated Hindi Translation) | Language: Hindi | Code: 34",Maharshi Vedvyas,Puran Upanishad and Others,Hindi,1,PHYSICAL,500,,498,1184,0,1,1,Granthakar (18.62cm*27.1cm),true,false,,,mahabharat-volume-3-udyoga-parva-and-bhishma-parva-illustrated-hindi-translation-or-language-hindi-or-code-34,https://gitapress.org/product/mahabharat-volume-3-udyoga-parva-and-bhishma-parva-illustrated-hindi-translation-or-language-hindi-or-code-34,2024-11-21T12:21:18.996Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
673f25be07174db38a58755c,35,Mahabharat - Volume 4 Sampurna Mahakavya with Simple Hindi Translation & Illustrations | Language: Hindi | Code: 35,Maharshi Vedvyas,Puran Upanishad and Others,Hindi,1,PHYSICAL,500,,498,1504,0,1,1,Granthakar (18.62cm*27.1cm),true,false,,,mahabharat-volume-4-sampurna-mahakavya-with-simple-hindi-translation-and-illustrations-or-language-hindi-or-code-35,https://gitapress.org/product/mahabharat-volume-4-sampurna-mahakavya-with-simple-hindi-translation-and-illustrations-or-language-hindi-or-code-35,2024-11-21T12:21:18.997Z,PRIMARY_OR_SUPPLEMENTARY_PUBLISHED_CONTENT,GITA_PRESS_PARTNERSHIP,INTERNAL_ONLY_IF_PUBLIC_PDF; OTHERWISE_NO,"Request catalog export, master files, metadata, rights grant and update feed under partnership.",GITA_PRESS_PERMISSION_REQUIRED_FOR_DEVAM_CORPUS_REUSE,https://gitapress.org/catalogue
